user_id,student_type,monthly_income,fixed_expenses,variable_expenses,total_expenses,savings_rate,debt_to_income,emergency_fund,emergency_fund_months,spending_volatility,budget_category,recommended_needs_pct,recommended_wants_pct,recommended_savings_pct,recommended_needs,recommended_wants,recommended_savings
user_0499,financial_aid_mainly,1049.29,1231.69,879.83,2111.52,-1.0123,0.0684,2111.52,1.0,0.3304,low_savings,0.5,0.35,0.15,524.64,367.25,157.39
user_0500,family_support_only,2696.22,990.28,1028.37,2018.65,0.2513,0.0,2220.52,1.1,0.2987,standard,0.5,0.3,0.2,1348.11,808.87,539.24
user_0501,working_no_family,1737.67,773.76,922.54,1696.3,0.0238,0.0,1865.93,1.1,0.3884,low_savings,0.5,0.35,0.15,868.84,608.18,260.65
user_0502,working_family_support,1820.37,1062.44,656.3,1718.74,0.0558,0.1576,171.87,0.1,0.2804,low_savings,0.5,0.35,0.15,910.18,637.13,273.06
user_0503,working_family_support,1644.91,868.19,808.38,1676.57,-0.0192,0.0,3856.11,2.3,0.1317,low_savings,0.5,0.35,0.15,822.46,575.72,246.74
user_0504,working_no_family,1957.24,1230.11,522.18,1752.29,0.1047,0.0,876.14,0.5,0.2007,low_savings,0.5,0.35,0.15,978.62,685.03,293.59
user_0505,working_family_support,2034.31,1361.16,766.11,2127.27,-0.0457,0.0581,4892.72,2.3,0.4925,low_savings,0.5,0.35,0.15,1017.15,712.01,305.15
user_0506,working_family_support,2213.29,1639.84,799.5,2439.34,-0.1021,0.0,5610.48,2.3,0.0869,low_savings,0.5,0.35,0.15,1106.64,774.65,331.99
user_0507,working_family_support,1358.16,1250.53,710.79,1961.32,-0.4441,0.0,7060.75,3.6,0.5324,low_savings,0.5,0.35,0.15,679.08,475.36,203.72
user_0508,financial_aid_mainly,1163.37,1120.36,625.73,1746.09,-0.5009,0.2751,1047.65,0.6,0.0191,low_savings,0.5,0.35,0.15,581.68,407.18,174.51
user_0509,working_family_support,2305.55,1306.92,808.39,2115.31,0.0825,0.0348,7403.59,3.5,0.17,low_savings,0.5,0.35,0.15,1152.78,806.94,345.83
user_0510,working_no_family,1285.34,935.92,792.0,1727.92,-0.3443,0.2593,1036.75,0.6,0.3476,low_savings,0.5,0.35,0.15,642.67,449.87,192.8
user_0511,working_no_family,1602.82,1354.11,838.45,2192.56,-0.3679,0.0559,1534.79,0.7,0.6494,low_savings,0.5,0.35,0.15,801.41,560.99,240.42
user_0512,financial_aid_mainly,875.12,755.21,727.6,1482.81,-0.6944,0.4343,444.84,0.3,0.1361,low_savings,0.5,0.35,0.15,437.56,306.29,131.27
user_0513,financial_aid_mainly,648.17,755.2,825.99,1581.19,-1.4395,0.7906,1897.43,1.2,0.341,high_debt,0.5,0.15,0.35,324.08,97.23,226.86
user_0514,working_family_support,1654.42,1122.12,788.62,1910.74,-0.1549,0.2755,3439.33,1.8,0.0821,low_savings,0.5,0.35,0.15,827.21,579.05,248.16
user_0515,family_support_only,1452.23,1064.12,760.68,1824.8,-0.2566,0.2048,1824.8,1.0,0.2598,low_savings,0.5,0.35,0.15,726.12,508.28,217.83
user_0516,working_no_family,1778.89,908.73,558.08,1466.81,0.1754,0.0201,440.04,0.3,0.5341,low_emergency,0.5,0.25,0.25,889.45,444.72,444.72
user_0517,family_support_only,2650.51,1024.17,513.43,1537.6,0.4199,0.0255,3536.48,2.3,0.5971,standard,0.5,0.3,0.2,1325.26,795.15,530.1
user_0518,working_no_family,2035.62,829.24,593.31,1422.55,0.3012,0.0,1707.06,1.2,0.1553,standard,0.5,0.3,0.2,1017.81,610.69,407.12
user_0519,working_family_support,1381.24,733.17,611.38,1344.55,0.0266,0.0,1075.64,0.8,0.1169,low_savings,0.5,0.35,0.15,690.62,483.43,207.19
user_0520,family_support_only,2853.32,1260.94,706.92,1967.86,0.3103,0.0434,3345.36,1.7,0.247,standard,0.5,0.3,0.2,1426.66,856.0,570.66
user_0521,working_family_support,1925.01,799.38,875.78,1675.16,0.1298,0.3618,1340.13,0.8,0.1267,low_savings,0.5,0.35,0.15,962.5,673.75,288.75
user_0522,working_family_support,2976.23,1158.63,753.8,1912.43,0.3574,0.0,1529.94,0.8,0.1494,low_emergency,0.5,0.25,0.25,1488.12,744.06,744.06
user_0523,family_support_only,2254.83,765.13,654.03,1419.16,0.3706,0.0,0.0,0.0,0.3024,low_emergency,0.5,0.25,0.25,1127.41,563.71,563.71
user_0524,working_no_family,1045.43,1109.82,634.35,1744.17,-0.6684,0.4487,1918.59,1.1,0.0617,low_savings,0.5,0.35,0.15,522.72,365.9,156.81
user_0525,family_support_only,2721.11,854.21,895.12,1749.33,0.3571,0.0505,2798.93,1.6,0.3313,standard,0.5,0.3,0.2,1360.56,816.33,544.22
user_0526,working_family_support,2045.47,1179.87,1083.4,2263.27,-0.1065,0.0,3621.23,1.6,0.1943,low_savings,0.5,0.35,0.15,1022.74,715.91,306.82
user_0527,financial_aid_mainly,952.13,1297.84,750.36,2048.2,-1.1512,0.0676,819.28,0.4,0.2569,low_savings,0.5,0.35,0.15,476.06,333.25,142.82
user_0528,working_no_family,1038.47,1230.36,1021.93,2252.29,-1.1689,0.0,1351.37,0.6,0.4368,low_savings,0.5,0.35,0.15,519.24,363.46,155.77
user_0529,working_no_family,1811.82,1161.56,663.08,1824.64,-0.0071,0.0,1277.25,0.7,0.432,low_savings,0.5,0.35,0.15,905.91,634.14,271.77
user_0530,financial_aid_mainly,956.3,791.54,668.12,1459.66,-0.5264,0.0,1313.69,0.9,0.3129,low_savings,0.5,0.35,0.15,478.15,334.7,143.44
user_0531,financial_aid_mainly,866.99,1205.02,749.12,1954.14,-1.2539,0.0719,781.66,0.4,0.7423,low_savings,0.5,0.35,0.15,433.5,303.45,130.05
user_0532,family_support_only,1735.45,1443.43,645.49,2088.92,-0.2037,0.2192,2297.81,1.1,0.3657,low_savings,0.5,0.35,0.15,867.73,607.41,260.32
user_0533,working_family_support,2619.13,920.13,399.99,1320.12,0.496,0.0,2772.25,2.1,0.0804,standard,0.5,0.3,0.2,1309.57,785.74,523.83
user_0534,working_no_family,1340.98,741.66,685.99,1427.65,-0.0646,0.08,2284.24,1.6,0.3803,low_savings,0.5,0.35,0.15,670.49,469.34,201.15
user_0535,family_support_only,2112.82,1050.4,781.73,1832.13,0.1329,0.0524,4946.75,2.7,0.0698,low_savings,0.5,0.35,0.15,1056.41,739.49,316.92
user_0536,family_support_only,2262.75,1155.17,673.41,1828.58,0.1919,0.0377,3108.59,1.7,0.577,standard,0.5,0.3,0.2,1131.38,678.82,452.55
user_0537,working_family_support,1483.25,748.5,928.56,1677.06,-0.1307,0.2938,1006.24,0.6,0.1179,low_savings,0.5,0.35,0.15,741.62,519.14,222.49
user_0538,financial_aid_mainly,903.06,1625.64,741.94,2367.58,-1.6217,0.2721,947.03,0.4,0.3174,low_savings,0.5,0.35,0.15,451.53,316.07,135.46
user_0539,working_family_support,2621.58,969.62,529.52,1499.14,0.4282,0.034,1499.14,1.0,0.4544,standard,0.5,0.3,0.2,1310.79,786.47,524.32
user_0540,working_no_family,943.15,1180.6,933.59,2114.19,-1.2416,0.3858,1268.51,0.6,0.2652,low_savings,0.5,0.35,0.15,471.57,330.1,141.47
user_0541,family_support_only,2212.1,909.35,902.58,1811.93,0.1809,0.1682,5435.79,3.0,0.2981,standard,0.5,0.3,0.2,1106.05,663.63,442.42
user_0542,working_no_family,1289.91,1209.58,734.36,1943.94,-0.507,0.0622,1943.94,1.0,0.0854,low_savings,0.5,0.35,0.15,644.96,451.47,193.49
user_0543,family_support_only,1728.52,1091.41,854.84,1946.25,-0.126,0.1794,7201.12,3.7,0.4692,low_savings,0.5,0.35,0.15,864.26,604.98,259.28
user_0544,working_no_family,1237.81,1065.04,742.51,1807.55,-0.4603,0.0538,542.26,0.3,0.2992,low_savings,0.5,0.35,0.15,618.9,433.23,185.67
user_0545,family_support_only,2820.83,1218.64,774.56,1993.2,0.2934,0.0395,7773.48,3.9,0.4876,standard,0.5,0.3,0.2,1410.41,846.25,564.17
user_0546,family_support_only,1927.45,1347.56,699.27,2046.83,-0.0619,0.0496,3684.29,1.8,0.0814,low_savings,0.5,0.35,0.15,963.73,674.61,289.12
user_0547,working_family_support,1949.95,898.19,759.82,1658.01,0.1497,0.0572,6797.84,4.1,0.3502,low_savings,0.5,0.35,0.15,974.98,682.48,292.49
user_0548,financial_aid_mainly,878.99,779.96,667.8,1447.76,-0.6471,0.0,289.55,0.2,0.1515,low_savings,0.5,0.35,0.15,439.5,307.65,131.85
user_0549,working_family_support,1588.51,833.11,731.37,1564.48,0.0151,0.0,1720.93,1.1,0.2045,low_savings,0.5,0.35,0.15,794.25,555.98,238.28
user_0550,family_support_only,2078.37,891.41,739.15,1630.56,0.2155,0.0552,2771.95,1.7,0.5287,standard,0.5,0.3,0.2,1039.18,623.51,415.67
user_0551,working_no_family,925.63,979.55,495.21,1474.76,-0.5933,0.054,589.9,0.4,0.3147,low_savings,0.5,0.35,0.15,462.81,323.97,138.84
user_0552,working_family_support,1735.21,1068.62,486.46,1555.08,0.1038,0.0,6997.86,4.5,0.1622,low_savings,0.5,0.35,0.15,867.61,607.32,260.28
user_0553,working_family_support,1562.43,1020.84,967.7,1988.54,-0.2727,0.0571,3181.66,1.6,0.0858,low_savings,0.5,0.35,0.15,781.22,546.85,234.36
user_0554,family_support_only,2088.63,1309.38,747.82,2057.2,0.015,0.1611,7200.2,3.5,0.5578,low_savings,0.5,0.35,0.15,1044.32,731.02,313.29
user_0555,financial_aid_mainly,633.05,1003.17,618.66,1621.83,-1.5619,1.0666,1459.65,0.9,0.2098,high_debt,0.5,0.15,0.35,316.52,94.96,221.57
user_0556,family_support_only,1761.45,807.32,863.58,1670.9,0.0514,0.0227,2339.26,1.4,0.6934,low_savings,0.5,0.35,0.15,880.73,616.51,264.22
user_0557,working_family_support,1918.78,909.74,710.74,1620.48,0.1555,0.4161,4861.44,3.0,0.167,standard,0.5,0.3,0.2,959.39,575.63,383.76
user_0558,working_no_family,1080.21,1978.64,853.12,2831.76,-1.6215,0.0,8778.46,3.1,0.4676,low_savings,0.5,0.35,0.15,540.11,378.07,162.03
user_0559,working_no_family,1339.22,1098.76,839.21,1937.97,-0.4471,0.0233,3100.75,1.6,0.2691,low_savings,0.5,0.35,0.15,669.61,468.73,200.88
user_0560,working_no_family,925.84,1133.39,417.61,1551.0,-0.6752,0.1282,2791.8,1.8,0.1507,low_savings,0.5,0.35,0.15,462.92,324.04,138.88
user_0561,working_family_support,1505.08,734.3,940.95,1675.25,-0.1131,0.0741,6198.43,3.7,0.1863,low_savings,0.5,0.35,0.15,752.54,526.78,225.76
user_0562,working_no_family,1359.8,1325.94,791.23,2117.17,-0.557,0.1939,4657.77,2.2,0.4271,low_savings,0.5,0.35,0.15,679.9,475.93,203.97
user_0563,working_family_support,1852.23,1307.23,748.35,2055.58,-0.1098,0.0791,6577.86,3.2,0.3127,low_savings,0.5,0.35,0.15,926.12,648.28,277.83
user_0564,financial_aid_mainly,1326.78,1588.25,1106.6,2694.85,-1.0311,0.0341,2425.36,0.9,0.3224,low_savings,0.5,0.35,0.15,663.39,464.37,199.02
user_0565,family_support_only,2314.46,1010.48,883.72,1894.2,0.1816,0.0446,3598.98,1.9,0.1333,standard,0.5,0.3,0.2,1157.23,694.34,462.89
user_0566,working_family_support,1710.68,877.99,627.87,1505.86,0.1197,0.0827,2861.13,1.9,0.3767,low_savings,0.5,0.35,0.15,855.34,598.74,256.6
user_0567,family_support_only,3306.14,1341.59,793.02,2134.61,0.3543,0.1402,9392.28,4.4,0.209,standard,0.5,0.3,0.2,1653.07,991.84,661.23
user_0568,working_family_support,2457.52,776.41,923.87,1700.28,0.3081,0.0309,2890.48,1.7,0.2212,standard,0.5,0.3,0.2,1228.76,737.26,491.5
user_0569,working_family_support,1866.2,1016.69,908.86,1925.55,-0.0318,0.0299,1925.55,1.0,0.1915,low_savings,0.5,0.35,0.15,933.1,653.17,279.93
user_0570,working_family_support,1626.8,1212.71,657.55,1870.26,-0.1497,0.072,0.0,0.0,0.3599,low_savings,0.5,0.35,0.15,813.4,569.38,244.02
user_0571,financial_aid_mainly,1005.45,1020.57,595.33,1615.9,-0.6071,0.3309,323.18,0.2,0.2413,low_savings,0.5,0.35,0.15,502.73,351.91,150.82
user_0572,working_no_family,1526.44,1354.54,721.2,2075.74,-0.3599,0.0867,3113.61,1.5,0.4166,low_savings,0.5,0.35,0.15,763.22,534.25,228.97
user_0573,working_family_support,1412.74,938.07,891.31,1829.38,-0.2949,0.2709,3109.95,1.7,0.4673,low_savings,0.5,0.35,0.15,706.37,494.46,211.91
user_0574,working_no_family,1339.65,1355.11,675.35,2030.46,-0.5157,0.0541,6091.38,3.0,0.3104,low_savings,0.5,0.35,0.15,669.83,468.88,200.95
user_0575,working_family_support,1234.31,1600.73,899.22,2499.95,-1.0254,0.0,3749.92,1.5,0.0961,low_savings,0.5,0.35,0.15,617.15,432.01,185.15
user_0576,financial_aid_mainly,918.23,818.89,513.15,1332.04,-0.4507,0.1616,0.0,0.0,0.3604,low_savings,0.5,0.35,0.15,459.12,321.38,137.73
user_0577,family_support_only,2738.61,1284.16,982.94,2267.1,0.1722,0.0166,4760.91,2.1,0.6946,standard,0.5,0.3,0.2,1369.31,821.58,547.72
user_0578,working_family_support,1690.89,1202.95,960.68,2163.63,-0.2796,0.0269,3029.08,1.4,0.2362,low_savings,0.5,0.35,0.15,845.45,591.81,253.63
user_0579,financial_aid_mainly,727.09,1365.7,936.63,2302.33,-2.1665,0.0973,230.23,0.1,0.1797,low_savings,0.5,0.35,0.15,363.55,254.48,109.06
user_0580,working_family_support,2154.32,1138.58,618.26,1756.84,0.1845,0.0658,1405.47,0.8,0.2414,low_emergency,0.5,0.25,0.25,1077.16,538.58,538.58
user_0581,working_no_family,992.21,1715.54,600.56,2316.1,-1.3343,0.0564,4168.98,1.8,0.3451,low_savings,0.5,0.35,0.15,496.11,347.27,148.83
user_0582,financial_aid_mainly,1235.31,869.36,465.53,1334.89,-0.0806,0.0,1334.89,1.0,0.5963,low_savings,0.5,0.35,0.15,617.65,432.36,185.3
user_0583,working_no_family,1497.84,1272.07,648.25,1920.32,-0.2821,0.3063,4224.7,2.2,0.6002,low_savings,0.5,0.35,0.15,748.92,524.24,224.68
user_0584,financial_aid_mainly,796.81,798.06,782.56,1580.62,-0.9837,0.0851,632.25,0.4,0.3603,low_savings,0.5,0.35,0.15,398.4,278.88,119.52
user_0585,financial_aid_mainly,910.82,986.93,1020.03,2006.96,-1.2035,0.0933,802.78,0.4,0.3165,low_savings,0.5,0.35,0.15,455.41,318.79,136.62
user_0586,working_family_support,1421.66,1149.28,952.56,2101.84,-0.4784,0.0993,3783.31,1.8,0.1029,low_savings,0.5,0.35,0.15,710.83,497.58,213.25
user_0587,financial_aid_mainly,772.24,1340.02,861.37,2201.39,-1.8507,0.0,2861.81,1.3,0.3563,low_savings,0.5,0.35,0.15,386.12,270.28,115.84
user_0588,family_support_only,2486.01,1073.21,830.04,1903.25,0.2344,0.1143,6280.72,3.3,0.5913,standard,0.5,0.3,0.2,1243.01,745.8,497.2
user_0589,working_no_family,1785.0,1288.53,383.33,1671.86,0.0634,0.0608,0.0,0.0,0.6584,low_savings,0.5,0.35,0.15,892.5,624.75,267.75
user_0590,financial_aid_mainly,1020.91,1079.53,782.52,1862.05,-0.8239,0.0,2234.46,1.2,0.2548,low_savings,0.5,0.35,0.15,510.45,357.32,153.14
user_0591,financial_aid_mainly,738.79,878.03,536.7,1414.73,-0.9149,0.1954,1131.78,0.8,0.3256,low_savings,0.5,0.35,0.15,369.39,258.58,110.82
user_0592,family_support_only,2873.47,1247.27,717.15,1964.42,0.3164,0.1459,9429.22,4.8,0.0703,standard,0.5,0.3,0.2,1436.73,862.04,574.69
user_0593,working_family_support,2196.87,1287.15,779.38,2066.53,0.0593,0.0294,5372.98,2.6,0.6068,low_savings,0.5,0.35,0.15,1098.43,768.9,329.53
user_0594,working_family_support,2510.21,981.32,1040.5,2021.82,0.1946,0.2206,5661.1,2.8,0.3615,standard,0.5,0.3,0.2,1255.11,753.06,502.04
user_0595,financial_aid_mainly,749.41,961.0,882.66,1843.66,-1.4601,0.6622,921.83,0.5,0.2689,high_debt,0.5,0.15,0.35,374.7,112.41,262.29
user_0596,financial_aid_mainly,1289.38,1137.84,532.59,1670.43,-0.2955,0.0479,1503.39,0.9,0.279,low_savings,0.5,0.35,0.15,644.69,451.28,193.41
user_0597,working_family_support,2224.7,1133.44,745.95,1879.39,0.1552,0.1773,2255.27,1.2,0.4664,standard,0.5,0.3,0.2,1112.35,667.41,444.94
user_0598,working_no_family,1229.97,1498.92,687.47,2186.39,-0.7776,0.102,655.92,0.3,0.3385,low_savings,0.5,0.35,0.15,614.99,430.49,184.5
user_0599,working_family_support,2104.87,729.28,795.75,1525.03,0.2755,0.0628,1372.53,0.9,0.4771,low_emergency,0.5,0.25,0.25,1052.43,526.22,526.22
user_0600,financial_aid_mainly,859.94,1276.94,783.63,2060.57,-1.3962,0.0,1236.34,0.6,0.2554,low_savings,0.5,0.35,0.15,429.97,300.98,128.99
user_0601,family_support_only,1474.16,842.79,595.61,1438.4,0.0243,0.2276,2589.12,1.8,0.2926,low_savings,0.5,0.35,0.15,737.08,515.96,221.12
user_0602,financial_aid_mainly,913.06,1463.65,630.62,2094.27,-1.2937,0.0359,0.0,0.0,0.0875,low_savings,0.5,0.35,0.15,456.53,319.57,136.96
user_0603,working_family_support,1850.68,986.25,535.39,1521.64,0.1778,0.0312,1217.31,0.8,0.4939,low_emergency,0.5,0.25,0.25,925.34,462.67,462.67
user_0604,family_support_only,1666.73,925.73,766.22,1691.95,-0.0151,0.1475,2537.93,1.5,0.4015,low_savings,0.5,0.35,0.15,833.37,583.36,250.01
user_0605,financial_aid_mainly,723.4,1072.79,883.3,1956.09,-1.704,0.3358,195.61,0.1,0.4646,low_savings,0.5,0.35,0.15,361.7,253.19,108.51
user_0606,family_support_only,3325.59,1104.45,918.27,2022.72,0.3918,0.0,3034.08,1.5,0.5539,standard,0.5,0.3,0.2,1662.8,997.68,665.12
user_0607,working_no_family,1294.81,1049.75,793.47,1843.22,-0.4235,0.0869,2580.51,1.4,0.0336,low_savings,0.5,0.35,0.15,647.4,453.18,194.22
user_0608,working_family_support,2204.84,1039.36,556.82,1596.18,0.2761,0.304,2234.65,1.4,0.5605,standard,0.5,0.3,0.2,1102.42,661.45,440.97
user_0609,working_family_support,2472.38,940.13,944.04,1884.17,0.2379,0.0,5275.68,2.8,0.2108,standard,0.5,0.3,0.2,1236.19,741.71,494.48
user_0610,working_family_support,1966.41,1094.52,684.48,1779.0,0.0953,0.0,4269.6,2.4,0.2604,low_savings,0.5,0.35,0.15,983.21,688.24,294.96
user_0611,working_family_support,1681.64,1025.1,687.22,1712.32,-0.0182,0.0,5650.66,3.3,0.1183,low_savings,0.5,0.35,0.15,840.82,588.57,252.25
user_0612,working_family_support,2294.2,1267.48,670.03,1937.51,0.1555,0.0,0.0,0.0,0.4391,low_emergency,0.5,0.25,0.25,1147.1,573.55,573.55
user_0613,working_no_family,1319.0,812.33,673.71,1486.04,-0.1266,0.0,0.0,0.0,0.0793,low_savings,0.5,0.35,0.15,659.5,461.65,197.85
user_0614,working_no_family,1779.88,1181.45,991.69,2173.14,-0.2209,0.2841,2825.08,1.3,0.3931,low_savings,0.5,0.35,0.15,889.94,622.96,266.98
user_0615,working_no_family,1552.79,1279.8,869.09,2148.89,-0.3839,0.1849,3653.11,1.7,0.2643,low_savings,0.5,0.35,0.15,776.39,543.48,232.92
user_0616,working_family_support,1897.0,1590.81,553.66,2144.47,-0.1305,0.0635,4932.28,2.3,0.4906,low_savings,0.5,0.35,0.15,948.5,663.95,284.55
user_0617,family_support_only,2682.48,1257.16,887.69,2144.85,0.2004,0.1178,2573.82,1.2,0.3291,standard,0.5,0.3,0.2,1341.24,804.74,536.5
user_0618,financial_aid_mainly,1005.49,1587.7,727.31,2315.01,-1.3024,0.0,463.0,0.2,0.6225,low_savings,0.5,0.35,0.15,502.75,351.92,150.82
user_0619,financial_aid_mainly,959.52,981.58,728.92,1710.5,-0.7827,0.2389,0.0,0.0,0.6148,low_savings,0.5,0.35,0.15,479.76,335.83,143.93
user_0620,working_family_support,2843.65,1080.71,799.36,1880.07,0.3389,0.1667,7144.27,3.8,0.1113,standard,0.5,0.3,0.2,1421.83,853.1,568.73
user_0621,financial_aid_mainly,932.36,1331.63,600.94,1932.57,-1.0728,0.0706,1932.57,1.0,0.3215,low_savings,0.5,0.35,0.15,466.18,326.33,139.85
user_0622,working_no_family,1893.81,987.56,661.4,1648.96,0.1293,0.0,989.38,0.6,0.2945,low_savings,0.5,0.35,0.15,946.9,662.83,284.07
user_0623,financial_aid_mainly,872.31,1096.38,763.11,1859.49,-1.1317,0.0525,557.85,0.3,0.0898,low_savings,0.5,0.35,0.15,436.15,305.31,130.85
user_0624,working_family_support,2820.92,1019.16,492.86,1512.02,0.464,0.1719,1663.22,1.1,0.6295,standard,0.5,0.3,0.2,1410.46,846.28,564.18
user_0625,working_family_support,2041.25,1135.97,727.08,1863.05,0.0873,0.1609,931.52,0.5,0.1727,low_savings,0.5,0.35,0.15,1020.62,714.44,306.19
user_0626,working_no_family,960.54,1195.0,767.59,1962.59,-1.0432,0.4336,0.0,0.0,0.1794,low_savings,0.5,0.35,0.15,480.27,336.19,144.08
user_0627,financial_aid_mainly,908.87,984.64,770.99,1755.63,-0.9317,0.6494,1053.38,0.6,0.299,high_debt,0.5,0.15,0.35,454.44,136.33,318.1
user_0628,working_family_support,2061.92,1320.1,662.49,1982.59,0.0385,0.0724,2180.85,1.1,0.0851,low_savings,0.5,0.35,0.15,1030.96,721.67,309.29
user_0629,working_family_support,2118.63,1296.48,561.7,1858.18,0.1229,0.0399,371.64,0.2,0.3174,low_savings,0.5,0.35,0.15,1059.32,741.52,317.79
user_0630,working_no_family,1184.4,1033.18,826.29,1859.47,-0.57,0.0,2789.2,1.5,0.221,low_savings,0.5,0.35,0.15,592.2,414.54,177.66
user_0631,working_no_family,1457.17,1496.1,575.66,2071.76,-0.4218,0.0724,2486.11,1.2,0.2877,low_savings,0.5,0.35,0.15,728.59,510.01,218.58
user_0632,family_support_only,3154.48,1020.13,852.84,1872.97,0.4063,0.0137,1498.38,0.8,0.0756,low_emergency,0.5,0.25,0.25,1577.24,788.62,788.62
user_0633,working_no_family,1161.15,851.25,682.48,1533.73,-0.3209,0.0,1993.85,1.3,0.5957,low_savings,0.5,0.35,0.15,580.58,406.4,174.17
user_0634,financial_aid_mainly,772.31,1183.72,959.24,2142.96,-1.7747,0.0,1928.66,0.9,0.1737,low_savings,0.5,0.35,0.15,386.15,270.31,115.85
user_0635,working_family_support,2194.73,1042.93,597.55,1640.48,0.2525,0.0,1804.53,1.1,0.5902,standard,0.5,0.3,0.2,1097.37,658.42,438.95
user_0636,working_family_support,2521.08,1107.65,1006.2,2113.85,0.1615,0.0,4227.7,2.0,0.4246,standard,0.5,0.3,0.2,1260.54,756.32,504.22
user_0637,family_support_only,1855.67,777.16,963.34,1740.5,0.0621,0.0564,3829.1,2.2,0.2992,low_savings,0.5,0.35,0.15,927.84,649.48,278.35
user_0638,working_no_family,929.52,1298.66,697.71,1996.37,-1.1477,0.0,1197.82,0.6,0.3827,low_savings,0.5,0.35,0.15,464.76,325.33,139.43
user_0639,financial_aid_mainly,822.19,1337.77,833.32,2171.09,-1.6406,0.4067,1085.55,0.5,0.5731,low_savings,0.5,0.35,0.15,411.1,287.77,123.33
user_0640,financial_aid_mainly,940.66,1080.2,798.75,1878.95,-0.9975,0.0583,939.48,0.5,0.4687,low_savings,0.5,0.35,0.15,470.33,329.23,141.1
user_0641,working_family_support,1916.29,1389.06,1005.58,2394.64,-0.2496,0.0,5268.21,2.2,0.1731,low_savings,0.5,0.35,0.15,958.14,670.7,287.44
user_0642,family_support_only,2916.74,1275.59,744.55,2020.14,0.3074,0.0164,3636.25,1.8,0.3549,standard,0.5,0.3,0.2,1458.37,875.02,583.35
user_0643,family_support_only,2866.05,710.01,914.59,1624.6,0.4332,0.0219,0.0,0.0,0.2674,low_emergency,0.5,0.25,0.25,1433.03,716.51,716.51
user_0644,family_support_only,1624.32,1231.19,881.71,2112.9,-0.3008,0.0,1690.32,0.8,0.4485,low_savings,0.5,0.35,0.15,812.16,568.51,243.65
user_0645,working_family_support,2516.07,1087.69,704.01,1791.7,0.2879,0.0275,4837.59,2.7,0.2454,standard,0.5,0.3,0.2,1258.04,754.82,503.21
user_0646,working_no_family,1523.86,828.08,597.97,1426.05,0.0642,0.067,1568.65,1.1,0.1611,low_savings,0.5,0.35,0.15,761.93,533.35,228.58
user_0647,working_no_family,878.12,947.76,743.53,1691.29,-0.926,0.5201,3889.97,2.3,0.3895,high_debt,0.5,0.15,0.35,439.06,131.72,307.34
user_0648,working_no_family,1179.97,1358.43,827.05,2185.48,-0.8521,0.093,1966.93,0.9,0.4483,low_savings,0.5,0.35,0.15,589.99,412.99,177.0
user_0649,financial_aid_mainly,1175.52,1074.44,468.3,1542.74,-0.3124,0.6139,462.82,0.3,0.4346,high_debt,0.5,0.15,0.35,587.76,176.33,411.43
user_0650,family_support_only,2164.13,815.58,730.05,1545.63,0.2858,0.2259,5100.58,3.3,0.6916,standard,0.5,0.3,0.2,1082.07,649.24,432.83
user_0651,family_support_only,1828.67,1453.21,779.63,2232.84,-0.221,0.0237,4019.11,1.8,0.3279,low_savings,0.5,0.35,0.15,914.34,640.03,274.3
user_0652,working_no_family,919.04,1422.69,843.24,2265.93,-1.4655,0.1402,2265.93,1.0,0.3264,low_savings,0.5,0.35,0.15,459.52,321.66,137.86
user_0653,family_support_only,1452.53,1005.63,766.23,1771.86,-0.2198,0.0,4606.84,2.6,0.41,low_savings,0.5,0.35,0.15,726.26,508.39,217.88
user_0654,working_family_support,1918.78,1306.15,663.66,1969.81,-0.0266,0.045,3939.62,2.0,0.369,low_savings,0.5,0.35,0.15,959.39,671.57,287.82
user_0655,working_family_support,2317.32,1168.7,848.71,2017.41,0.1294,0.0484,6052.23,3.0,0.4426,low_savings,0.5,0.35,0.15,1158.66,811.06,347.6
user_0656,working_no_family,1888.9,824.24,839.74,1663.98,0.1191,0.0719,1497.58,0.9,0.3581,low_savings,0.5,0.35,0.15,944.45,661.12,283.33
user_0657,working_no_family,1265.0,734.53,628.04,1362.57,-0.0771,0.086,1771.34,1.3,0.187,low_savings,0.5,0.35,0.15,632.5,442.75,189.75
user_0658,working_no_family,1395.99,978.99,735.68,1714.67,-0.2283,0.0929,0.0,0.0,0.1892,low_savings,0.5,0.35,0.15,698.0,488.6,209.4
user_0659,working_no_family,1512.2,974.56,716.77,1691.33,-0.1185,0.0,2536.99,1.5,0.1222,low_savings,0.5,0.35,0.15,756.1,529.27,226.83
user_0660,financial_aid_mainly,1230.6,1190.34,755.1,1945.44,-0.5809,0.0,1361.81,0.7,0.0149,low_savings,0.5,0.35,0.15,615.3,430.71,184.59
user_0661,working_no_family,886.32,1013.62,846.46,1860.08,-1.0987,0.1662,186.01,0.1,0.1902,low_savings,0.5,0.35,0.15,443.16,310.21,132.95
user_0662,working_family_support,1875.98,1267.52,405.16,1672.68,0.1084,0.0553,2174.48,1.3,0.2657,low_savings,0.5,0.35,0.15,937.99,656.59,281.4
user_0663,family_support_only,2613.31,878.74,808.05,1686.79,0.3545,0.131,1180.75,0.7,0.3559,low_emergency,0.5,0.25,0.25,1306.65,653.33,653.33
user_0664,working_family_support,1972.1,898.69,505.07,1403.76,0.2882,0.0873,3930.53,2.8,0.3174,standard,0.5,0.3,0.2,986.05,591.63,394.42
